Entity Group,Word,Score,Generic Name,Use Case
Medication,chemotherapy,0.9995875,posaconazole,patients receiving remission-induction chemotherapy for acute myelogenous leukemia
Detailed_description,acute,0.99995244,posaconazole,patients receiving remission-induction chemotherapy for acute myelogenous leukemia
Diagnostic_procedure,hydrochloride,0.85096055,ponatinib hydrochloride,ph+ all
Medication,polysa,0.5594574,polysaccharide pneumococcal vaccine,persons 50 years of age or older and persons aged 2 years
Age,50 years of age or older,0.804156,polysaccharide pneumococcal vaccine,persons 50 years of age or older and persons aged 2 years
Age,2 years,0.61760736,polysaccharide pneumococcal vaccine,persons 50 years of age or older and persons aged 2 years
Detailed_description,polysaccharide,0.9550411,polysaccharide diphtheria toxoid conjugate vaccine,9 months through 55 years of age
Medication,dipht,0.66476583,polysaccharide diphtheria toxoid conjugate vaccine,9 months through 55 years of age
Duration,months,0.5764758,polysaccharide diphtheria toxoid conjugate vaccine,9 months through 55 years of age
Date,through 55 years of age,0.9228703,polysaccharide diphtheria toxoid conjugate vaccine,9 months through 55 years of age
Medication,poly,0.978292,polymyxin b sulfate,it may be indicated in serious infections caused by susceptible strains of the following organisms
Diagnostic_procedure,sulfate,0.7407071,polymyxin b sulfate,it may be indicated in serious infections caused by susceptible strains of the following organisms
Severity,serious,0.97207594,polymyxin b sulfate,it may be indicated in serious infections caused by susceptible strains of the following organisms
Disease_disorder,infections,0.99924064,polymyxin b sulfate,it may be indicated in serious infections caused by susceptible strains of the following organisms
Detailed_description,susceptible strains of the following organisms,0.9912316,polymyxin b sulfate,it may be indicated in serious infections caused by susceptible strains of the following organisms
Diagnostic_procedure,polygeline,0.9541495,polygeline + electrolytes,"calcium chloride, sodium chloride and potassium chloride"
Diagnostic_procedure,electrolytes,0.9049832,polygeline + electrolytes,"calcium chloride, sodium chloride and potassium chloride"
Diagnostic_procedure,calcium,0.99850297,polygeline + electrolytes,"calcium chloride, sodium chloride and potassium chloride"
Diagnostic_procedure,sodium chloride,0.9965721,polygeline + electrolytes,"calcium chloride, sodium chloride and potassium chloride"
Diagnostic_procedure,potassium chloride,0.9957316,polygeline + electrolytes,"calcium chloride, sodium chloride and potassium chloride"
Detailed_description,polyethylene,0.9990757,polyethylene glycol 3350 + electrolytes,resolving fecal impaction
Diagnostic_procedure,glycol,0.83772117,polyethylene glycol 3350 + electrolytes,resolving fecal impaction
Diagnostic_procedure,electro,0.9366558,polyethylene glycol 3350 + electrolytes,resolving fecal impaction
Sign_symptom,fecal impaction,0.9395305,polyethylene glycol 3350 + electrolytes,resolving fecal impaction
Detailed_description,polyethylene,0.7082224,polyethylene glycol + propylene glycol,sterile eye drops
Diagnostic_procedure,glycol,0.8554899,polyethylene glycol + propylene glycol,sterile eye drops
Detailed_description,propyle,0.61657923,polyethylene glycol + propylene glycol,sterile eye drops
Diagnostic_procedure,glycol,0.78566456,polyethylene glycol + propylene glycol,sterile eye drops
Detailed_description,sterile,0.9893072,polyethylene glycol + propylene glycol,sterile eye drops
Therapeutic_procedure,eye drops,0.7557216,polyethylene glycol + propylene glycol,sterile eye drops
Detailed_description,polyeth,0.7586638,polyethylene glycol,only be used by the person for whom it is prescribed
Medication,glycol,0.9727917,polyethylene glycol,only be used by the person for whom it is prescribed
Clinical_event,prescribed,0.47617677,polyethylene glycol,only be used by the person for whom it is prescribed
Medication,proparacaine hydrochloride,0.9958661,proparacaine hydrochloride,prior to surgical operations
Therapeutic_procedure,surgical operations,0.9992197,proparacaine hydrochloride,prior to surgical operations
Medication,prop,0.99985576,propantheline bromide,adjunctive therapy in the treatment of peptic ulcer
Medication,bromide,0.8712145,propantheline bromide,adjunctive therapy in the treatment of peptic ulcer
Detailed_description,adjunct,0.9874802,propantheline bromide,adjunctive therapy in the treatment of peptic ulcer
Therapeutic_procedure,therapy,0.5980204,propantheline bromide,adjunctive therapy in the treatment of peptic ulcer
Disease_disorder,peptic,0.77566016,propantheline bromide,adjunctive therapy in the treatment of peptic ulcer
Sign_symptom,ulcer,0.8989193,propantheline bromide,adjunctive therapy in the treatment of peptic ulcer
Medication,prop,0.99972767,propafenone hydrochloride,documented ventricular arrhythmias
Diagnostic_procedure,hydrochloride,0.9442245,propafenone hydrochloride,documented ventricular arrhythmias
Biological_structure,vent,0.988288,propafenone hydrochloride,documented ventricular arrhythmias
Medication,prom,0.9997639,promethazine theoclate,doctor
Medication,theoclate doctor,0.94636136,promethazine theoclate,doctor
Medication,prom,0.9997594,promethazine hydrochloride (injection),amelioration of allergic reactions to blood or plasma
Administration,injection,0.6406411,promethazine hydrochloride (injection),amelioration of allergic reactions to blood or plasma
Sign_symptom,allergic reactions,0.9998926,promethazine hydrochloride (injection),amelioration of allergic reactions to blood or plasma
Detailed_description,blood,0.9915842,promethazine hydrochloride (injection),amelioration of allergic reactions to blood or plasma
Detailed_description,plasma,0.99722964,promethazine hydrochloride (injection),amelioration of allergic reactions to blood or plasma
Medication,prom,0.9998084,promethazine hydrochloride,pre-operative sedation in surgery and obstetrics
Medication,hydrochloride,0.9722159,promethazine hydrochloride,pre-operative sedation in surgery and obstetrics
Detailed_description,operative,0.6401673,promethazine hydrochloride,pre-operative sedation in surgery and obstetrics
Nonbiological_location,surgery,0.9184497,promethazine hydrochloride,pre-operative sedation in surgery and obstetrics
Nonbiological_location,obstetrics,0.9163506,promethazine hydrochloride,pre-operative sedation in surgery and obstetrics
Medication,progesterone,0.9932109,progesterone (vaginal pessary),in- luteal phase support
Detailed_description,in - luteal phase support,0.9824074,progesterone (vaginal pessary),in- luteal phase support
Medication,progesterone,0.9994248,progesterone (vaginalgel),throughout the day
Frequency,throughout,0.56319505,progesterone (vaginalgel),throughout the day
Medication,progesterone,0.99315673,progesterone (capsule),threatened / recurrent abortion
Coreference,capsule,0.48515093,progesterone (capsule),threatened / recurrent abortion
Detailed_description,threatened,0.9289163,progesterone (capsule),threatened / recurrent abortion
Disease_disorder,abortion,0.7391028,progesterone (capsule),threatened / recurrent abortion
Detailed_description,procyclidine,0.80661803,procyclidine hydrochloride,adjunctive treatment of all forms of parkinsonian syndrome
Medication,hydrochloride,0.74123716,procyclidine hydrochloride,adjunctive treatment of all forms of parkinsonian syndrome
Detailed_description,adjunct,0.91988075,procyclidine hydrochloride,adjunctive treatment of all forms of parkinsonian syndrome
Disease_disorder,parkinsonian syndrome,0.9996775,procyclidine hydrochloride,adjunctive treatment of all forms of parkinsonian syndrome
Medication,male,0.8153786,prochlorperazine maleate,"radiation therapy, cancer chemotherapy, surgery, and other conditions."
Medication,benzyl penicillin,0.81283045,procaine penicillin + benzyl penicillin,long acting penicillin is required
Detailed_description,long acting,0.9619528,procaine penicillin + benzyl penicillin,long acting penicillin is required
Medication,probiotic,0.79579806,probiotic combination [9 billion],gastrointestinal problems
Disease_disorder,problems,0.76093966,probiotic combination [9 billion],gastrointestinal problems
Medication,anti,0.999754,probiotic combination [20 billion],antibiotic regimen
Diagnostic_procedure,probiotic combination,0.85661393,probiotic combination [14 strains],the original multi-strain
Detailed_description,multi - strain,0.99937266,probiotic combination [14 strains],the original multi-strain
Medication,probiotic,0.89567596,probiotic combination [10 billion],supports digestive health and relieves constipation
Detailed_description,relieve,0.38366827,probiotic combination [10 billion],supports digestive health and relieves constipation
Sign_symptom,constipation,0.9565025,probiotic combination [10 billion],supports digestive health and relieves constipation
Medication,primaquine phosphate,0.7416072,primaquine phosphate,malaria
Disease_disorder,malaria,0.9660402,primaquine phosphate,malaria
Therapeutic_procedure,cr tablet,0.84014857,pregabalin,pregabalin cr tablet
Detailed_description,responsive,0.9829321,prednisolone acetate,steroid-responsive inflammation
Sign_symptom,inflammation,0.8885631,prednisolone acetate,steroid-responsive inflammation
Diagnostic_procedure,sulphate,0.9446126,prednisolone + neomycin sulphate + polymixin b sulphate,steroid
Medication,poly,0.95317054,prednisolone + neomycin sulphate + polymixin b sulphate,steroid
Diagnostic_procedure,sulphate,0.9045463,prednisolone + neomycin sulphate + polymixin b sulphate,steroid
Medication,steroid,0.98013043,prednisolone + neomycin sulphate + polymixin b sulphate,steroid
Medication,vaccine,0.8370896,rabies immunoglobulin,always be used in conjunction with rabies vaccine
Medication,sodium,0.72971284,rabeprazole sodium,active duodenal ulcer active benign gastric ulcer
Detailed_description,active,0.7529679,rabeprazole sodium,active duodenal ulcer active benign gastric ulcer
Biological_structure,duodenal,0.77413243,rabeprazole sodium,active duodenal ulcer active benign gastric ulcer
Sign_symptom,ulcer,0.96254754,rabeprazole sodium,active duodenal ulcer active benign gastric ulcer
Detailed_description,active,0.99118936,rabeprazole sodium,active duodenal ulcer active benign gastric ulcer
Detailed_description,benign,0.91919667,rabeprazole sodium,active duodenal ulcer active benign gastric ulcer
Disease_disorder,ulcer,0.5159156,rabeprazole sodium,active duodenal ulcer active benign gastric ulcer
Severity,severe,0.99978393,quinine sulfate,"uncomplicated, severe and complicated falciparum malaria"
Severity,complicated,0.9966653,quinine sulfate,"uncomplicated, severe and complicated falciparum malaria"
Disease_disorder,malaria,0.9998142,quinine sulfate,"uncomplicated, severe and complicated falciparum malaria"
Medication,mood stabilizer,0.9922959,quetiapine fumarate,in combination with a mood stabilizer
Diagnostic_procedure,pyrimethamine,0.7847599,pyrimethamine,resistance to pyrimethamine is prevalent worldwide
Detailed_description,worldwide,0.48321715,pyrimethamine,resistance to pyrimethamine is prevalent worldwide
Medication,hydrochloride,0.9871246,pyridoxine hydrochloride + doxylamine succinate,the treatment of nausea and vomiting of pregnancy
Medication,doxylamine,0.9990126,pyridoxine hydrochloride + doxylamine succinate,the treatment of nausea and vomiting of pregnancy
Sign_symptom,nausea,0.99994636,pyridoxine hydrochloride + doxylamine succinate,the treatment of nausea and vomiting of pregnancy
Sign_symptom,vomiting,0.99994826,pyridoxine hydrochloride + doxylamine succinate,the treatment of nausea and vomiting of pregnancy
Sign_symptom,pregnancy,0.9957202,pyridoxine hydrochloride + doxylamine succinate,the treatment of nausea and vomiting of pregnancy
Diagnostic_procedure,pyridoxine hydrochloride,0.74681705,pyridoxine hydrochloride,certain hereditary disorders
Disease_disorder,certain hereditary disorders,0.99957556,pyridoxine hydrochloride,certain hereditary disorders
Medication,pyridostigmine,0.5366232,pyridostigmine bromide,myasthenia gravis paralytic ileus
Medication,bromide,0.98081803,pyridostigmine bromide,myasthenia gravis paralytic ileus
Biological_structure,paraly,0.9532367,pyridostigmine bromide,myasthenia gravis paralytic ileus
Medication,effective antituberculous agents,0.9286356,pyrazinamide,only be used in conjunction with other effective antituberculous agents
