group,indication,Score,drug_class,generic_name
diagnostic_procedure,combined preparations,0.76874316,multi-vitamin & multi-mineral combined preparations,multivitamin & 5% dextrose
medication,meglitinide analogue,0.8464842,meglitinide analogues,nateglinide
medication,meglitinide analogue,0.8464842,meglitinide analogues,repaglinide
medication,steroid,0.7299391,ophthalmic non-steroid combined preparations,naphazoline + pheniramine
diagnostic_procedure,combined preparations,0.67304814,ophthalmic non-steroid combined preparations,naphazoline + pheniramine
diagnostic_procedure,hormone,0.9999474,hormone in bone formation by stimulation,nandrolone phenylpropionate
diagnostic_procedure,hormone,0.9999474,hormone in bone formation by stimulation,nandrolone decanoate
biological_structure,bone,0.936129,hormone in bone formation by stimulation,nandrolone phenylpropionate
biological_structure,bone,0.936129,hormone in bone formation by stimulation,nandrolone decanoate
diagnostic_procedure,formation,0.98514855,hormone in bone formation by stimulation,nandrolone phenylpropionate
diagnostic_procedure,formation,0.98514855,hormone in bone formation by stimulation,nandrolone decanoate
detailed_description,stimulation,0.7999119,hormone in bone formation by stimulation,nandrolone phenylpropionate
detailed_description,stimulation,0.7999119,hormone in bone formation by stimulation,nandrolone decanoate
diagnostic_procedure,potassium - channel activator,0.9190741,potassium-channel activator,nicorandil
diagnostic_procedure,anti - cholinesterases,0.91124815,anti-cholinesterases,neostigmine methyl sulphate
detailed_description,combined,0.4415794,anti-infective & anesthetic combined preparations,neomycin sulphate + polymyxin b sulphate + pramoxine
therapeutic_procedure,preparations,0.5331882,anti-infective & anesthetic combined preparations,neomycin sulphate + polymyxin b sulphate + pramoxine
administration,topical,0.5096783,ophthalmic and topical antibacterial products,neomycin sulfate + bacitracin zinc
diagnostic_procedure,antibacterial products,0.7134811,ophthalmic and topical antibacterial products,neomycin sulfate + bacitracin zinc
diagnostic_procedure,x receptor agonists,0.87471265,farnesoid x receptor agonists,obeticholic acid
lab_value,alpha,0.94112724,alpha and beta-adrenergic agonist,norepinephrine
medication,h2 receptor antagonist,0.91264427,h2 receptor antagonist,nizatidine
medication,h2 receptor antagonist,0.91264427,h2 receptor antagonist,ranitidine hydrochloride
medication,h2 receptor antagonist,0.91264427,h2 receptor antagonist,roxatidine
detailed_description,systemic,0.99996865,systemic urinary anti- infective,nitrofurantoin + nitrofurantoin microcrystals
detailed_description,systemic,0.99996865,systemic urinary anti- infective,nitrofurantoin
detailed_description,anti - infective,0.929858,systemic urinary anti- infective,nitrofurantoin + nitrofurantoin microcrystals
detailed_description,anti - infective,0.929858,systemic urinary anti- infective,nitrofurantoin
sign_symptom,diarrhoeal,0.89178836,anti-diarrhoeal antiprotozoal,nitazoxanide
administration,oral,0.99928814,oral electrolytes preparations,oral rehydration salt [powder]
administration,oral,0.99928814,oral electrolytes preparations,oral rehydration salt [flavored]
administration,oral,0.99928814,oral electrolytes preparations,oral rehydration salt [rice based]
administration,oral,0.99928814,oral electrolytes preparations,sodium chloride (tablet)
diagnostic_procedure,electro,0.93627924,oral electrolytes preparations,oral rehydration salt [powder]
diagnostic_procedure,electro,0.93627924,oral electrolytes preparations,oral rehydration salt [flavored]
diagnostic_procedure,electro,0.93627924,oral electrolytes preparations,oral rehydration salt [rice based]
diagnostic_procedure,electro,0.93627924,oral electrolytes preparations,sodium chloride (tablet)
diagnostic_procedure,preparations,0.84132797,oral electrolytes preparations,oral rehydration salt [powder]
diagnostic_procedure,preparations,0.84132797,oral electrolytes preparations,oral rehydration salt [flavored]
diagnostic_procedure,preparations,0.84132797,oral electrolytes preparations,oral rehydration salt [rice based]
diagnostic_procedure,preparations,0.84132797,oral electrolytes preparations,sodium chloride (tablet)
sign_symptom,anti - allergies,0.9997946,antihistamines anti-allergies & hypo-sensitisation,omalizumab
sign_symptom,anti - allergies,0.9997946,antihistamines anti-allergies & hypo-sensitisation,roflumilast
medication,growth hormone antagonist,0.9984569,growth hormone antagonist,octreotide acetate
medication,growth hormone antagonist,0.9984569,growth hormone antagonist,somatostatin
diagnostic_procedure,anti neo,0.5368074,anti neoplastic preparations,obinutuzumab
diagnostic_procedure,anti neo,0.5368074,anti neoplastic preparations,podophyllotoxin
diagnostic_procedure,anti neo,0.5368074,anti neoplastic preparations,trastuzumab emtansine
medication,ocular perioperative drugs,0.9963996,ocular perioperative drugs,oxybuprocaine hydrochloride
medication,ocular perioperative drugs,0.9963996,ocular perioperative drugs,proparacaine hydrochloride
medication,appetite suppressant drugs,0.9202675,appetite suppressant drugs/anti-obesity drugs,orlistat
medication,anti - obesity drugs,0.92140293,appetite suppressant drugs/anti-obesity drugs,orlistat
detailed_description,perito,0.8558838,peritoneal dialysis solution,peritoneal dialysis solutions
therapeutic_procedure,dialysis solution,0.99598056,peritoneal dialysis solution,peritoneal dialysis solutions
medication,drug,0.49545962,hematopoietic drug,pegfilgrastim [pegylated filgrastim]
diagnostic_procedure,mecillinams,0.72484225,mecillinams,pivmecillinam
diagnostic_procedure,group,0.49359217,thiazolidinedione group,pioglitazone
medication,drugs affecting the,0.7872779,drugs affecting the immune response,pimecrolimus
medication,drugs affecting the,0.7872779,drugs affecting the immune response,tacrolimus (topical)
medication,drugs affecting the,0.7872779,drugs affecting the immune response,tacrolimus (oral)
diagnostic_procedure,immune response,0.90225905,drugs affecting the immune response,pimecrolimus
diagnostic_procedure,immune response,0.90225905,drugs affecting the immune response,tacrolimus (topical)
diagnostic_procedure,immune response,0.90225905,drugs affecting the immune response,tacrolimus (oral)
medication,drugs,0.8157731,drugs affecting exocrine secretions,pilocarpine hydrochloride (oral)
medication,drugs,0.8157731,drugs affecting exocrine secretions,pilocarpine hydrochloride (ophthalmic)
sign_symptom,affecting,0.35857248,drugs affecting exocrine secretions,pilocarpine hydrochloride (oral)
sign_symptom,affecting,0.35857248,drugs affecting exocrine secretions,pilocarpine hydrochloride (ophthalmic)
diagnostic_procedure,exocrine secretions,0.89238584,drugs affecting exocrine secretions,pilocarpine hydrochloride (oral)
diagnostic_procedure,exocrine secretions,0.89238584,drugs affecting exocrine secretions,pilocarpine hydrochloride (ophthalmic)
diagnostic_procedure,vitamin - k preparations,0.9516184,vitamin-k preparations,phytomenadione (oral)
diagnostic_procedure,vitamin - k preparations,0.9516184,vitamin-k preparations,phytomenadione (injection)
diagnostic_procedure,iodine compounds,0.8952396,iodine compounds (anti-septic preparations),povidone iodine
detailed_description,repeated,0.639057,prevention of repeated kidney stone formation,potassium citrate + citric acid
detailed_description,repeated,0.639057,prevention of repeated kidney stone formation,potassium citrate
biological_structure,kidney,0.5602155,prevention of repeated kidney stone formation,potassium citrate + citric acid
biological_structure,kidney,0.5602155,prevention of repeated kidney stone formation,potassium citrate
sign_symptom,stone formation,0.65422153,prevention of repeated kidney stone formation,potassium citrate + citric acid
sign_symptom,stone formation,0.65422153,prevention of repeated kidney stone formation,potassium citrate
medication,drugs,0.97528857,drugs used in myasthenia gravis,pyridostigmine bromide
disease_disorder,myasthenia,0.8927575,drugs used in myasthenia gravis,pyridostigmine bromide
therapeutic_procedure,deco,0.53199387,decongestant,pseudoephedrine hydrochloride
medication,drugs for,0.89739245,drugs for age-related macular degeneration (amd),ranibizumab
medication,drugs for,0.89739245,drugs for age-related macular degeneration (amd),verteporfin
disease_disorder,related,0.45532796,drugs for age-related macular degeneration (amd),ranibizumab
disease_disorder,related,0.45532796,drugs for age-related macular degeneration (amd),verteporfin
disease_disorder,macular degeneration,0.993065,drugs for age-related macular degeneration (amd),ranibizumab
disease_disorder,macular degeneration,0.993065,drugs for age-related macular degeneration (amd),verteporfin
administration,oral,0.9994436,oral anti-coagulants,rivaroxaban
administration,oral,0.9994436,oral anti-coagulants,warfarin sodium
medication,anti - coagulants,0.99802655,oral anti-coagulants,rivaroxaban
medication,anti - coagulants,0.99802655,oral anti-coagulants,warfarin sodium
disease_disorder,neuromuscular disorder,0.89626044,neurodegenerative disease drugs / neuromuscular disorder drugs,riluzole
medication,drugs,0.74405473,neurodegenerative disease drugs / neuromuscular disorder drugs,riluzole
therapeutic_procedure,tube,0.3719814,combined anti- tubercular preparations,rifampicin + isoniazid + pyrazinamide + ethambutol
therapeutic_procedure,tube,0.3719814,combined anti- tubercular preparations,rifampicin + isoniazid + pyrazinamide
therapeutic_procedure,tube,0.3719814,combined anti- tubercular preparations,rifampicin + isoniazid
medication,tube,0.99964345,anti-tubercular antibiotics,rifampicin
diagnostic_procedure,combined preparations,0.4374612,combined preparations,salicylic acid + lactic acid
administration,topical,0.9983625,topical salicylic preparation,salicylic acid
therapeutic_procedure,salicylic preparation,0.8111311,topical salicylic preparation,salicylic acid
detailed_description,serum,0.9982665,drugs for reduction of serum phosphorus in patients with esrd,sevelamer hydrochloride
detailed_description,serum,0.9982665,drugs for reduction of serum phosphorus in patients with esrd,sevelamer carbonate
diagnostic_procedure,phosphorus,0.99957365,drugs for reduction of serum phosphorus in patients with esrd,sevelamer hydrochloride
diagnostic_procedure,phosphorus,0.99957365,drugs for reduction of serum phosphorus in patients with esrd,sevelamer carbonate
diagnostic_procedure,prostacyclin receptor agonist,0.87347066,non-prostanoid ip prostacyclin receptor agonist,selexipag
diagnostic_procedure,hormone,0.9999727,hormone in bone formation by inhibiting bone resorption,salmon calcitonin
diagnostic_procedure,bone formation,0.97983146,hormone in bone formation by inhibiting bone resorption,salmon calcitonin
diagnostic_procedure,bone resorption,0.9970822,hormone in bone formation by inhibiting bone resorption,salmon calcitonin
therapeutic_procedure,mast,0.46575794,mast cell stabiliser,sodium cromoglicate + xylometazoline hydrochloride
therapeutic_procedure,mast,0.46575794,mast cell stabiliser,sodium cromoglicate [4%]
therapeutic_procedure,mast,0.46575794,mast cell stabiliser,sodium cromoglicate [2%]
detailed_description,cell stabilis,0.60222584,mast cell stabiliser,sodium cromoglicate + xylometazoline hydrochloride
detailed_description,cell stabilis,0.60222584,mast cell stabiliser,sodium cromoglicate [4%]
detailed_description,cell stabilis,0.60222584,mast cell stabiliser,sodium cromoglicate [2%]
sign_symptom,dyspe,0.46915698,anti-dyspeptic/carminatives,simethicone
medication,drugs,0.96469694,drugs for lens opacification,sodium succinate + cytochrome c + adenosine + nicotinamide
therapeutic_procedure,lens opacification,0.9762895,drugs for lens opacification,sodium succinate + cytochrome c + adenosine + nicotinamide
medication,vasodilator antihypertensive drugs,0.9858931,vasodilator antihypertensive drugs,sodium nitroprusside dihydrate
detailed_description,antica,0.55137336,anticavity mouthwash,sodium fluoride (mouthwash)
medication,sulphonamides,0.84143865,sulphonamides & trimethoprim,sulphamethoxazole + trimethoprim
medication,trimethoprim,0.6862977,sulphonamides & trimethoprim,sulphamethoxazole + trimethoprim
medication,drugs,0.95806473,drugs for irritable bowel syndrome,sulfasalazine
medication,drugs,0.95806473,drugs for irritable bowel syndrome,tegaserod
disease_disorder,irritable bowel syndrome,0.9901519,drugs for irritable bowel syndrome,sulfasalazine
disease_disorder,irritable bowel syndrome,0.9901519,drugs for irritable bowel syndrome,tegaserod
